graph,blocks,epoch,bandwidth,solver,cut,bits
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11571.0,2
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11557.0,2
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11552.0,2
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11544.0,2
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11582.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11595.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11573.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11614.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11581.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11614.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11623.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11573.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11609.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,brim,11583.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11520.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11508.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11577.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11533.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11525.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11580.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11546.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11574.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11550.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.024034130957818797,1000.0,kuramoto,11547.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11619.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11580.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11581.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11615.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11594.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11590.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11620.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11617.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11590.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11588.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11552.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11566.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11554.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11571.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11561.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11586.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11549.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11551.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11587.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11573.0,0
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11595.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11566.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11550.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11587.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11603.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11609.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11600.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11555.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11576.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11580.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9634.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9658.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9637.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9567.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9593.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9686.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9775.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9665.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9628.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,9579.0,1
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11614.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11569.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11596.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11583.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11587.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11586.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11560.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11558.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11618.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11581.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11570.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11547.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11597.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11563.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11595.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11623.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11548.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11579.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11569.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11539.0,2
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11612.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11581.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11623.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11618.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11582.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11566.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11583.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11574.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11585.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,brim,11555.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11533.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11586.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11537.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11518.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11581.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11526.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11503.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11518.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11525.0,4
/home/matt/Documents/bench/GSET/set/G001,4,0.024034130957818797,1000.0,kuramoto,11520.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11582.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11568.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11620.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11569.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11585.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11541.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11574.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11596.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11619.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11589.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11531.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11529.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11525.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11564.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11562.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11570.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11523.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11559.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11537.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11506.0,0
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11578.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11597.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11597.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11565.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11614.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11580.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11619.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11573.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11580.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11573.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9697.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9611.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9658.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9472.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9708.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9663.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9663.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9598.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9522.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,9801.0,1
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11574.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11589.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11582.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11565.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11609.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11591.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11580.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11603.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11581.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11574.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11565.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11568.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11560.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11546.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11569.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11567.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11597.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11571.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11567.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11606.0,2
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11619.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11588.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11589.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11621.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11619.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11590.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11620.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11577.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11618.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,brim,11571.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11518.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11534.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11542.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11528.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11568.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11541.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11573.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11535.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11576.0,4
/home/matt/Documents/bench/GSET/set/G001,8,0.024034130957818797,1000.0,kuramoto,11534.0,4
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11586.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11608.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11624.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11620.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11573.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11576.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11617.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11580.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11581.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11593.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11541.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11570.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11583.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11555.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11549.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11572.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11527.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11518.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11558.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,11524.0,0
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11583.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11593.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11585.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11554.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11576.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11614.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11560.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11561.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11581.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,brim,11579.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10136.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,9901.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10169.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10029.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10003.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10125.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10117.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10082.0,1
/home/matt/Documents/bench/GSET/set/G001,2,0.040091346761874105,599.4842503189409,kuramoto,10124.0,1
