graph,blocks,epoch,bandwidth,solver,cut,k,bits
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,389.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,399.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,398.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,390.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,468.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,356.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,442.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,403.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,417.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,410.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,414.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,372.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,465.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,417.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,357.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,420.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,395.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,429.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,412.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,1.4408082979315253,16.68100537200059,kuramoto,368.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,975.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,979.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,972.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,978.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,982.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,982.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,974.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,979.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,978.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,981.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,987.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,972.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,968.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,977.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,980.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,979.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,986.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,980.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,964.0,10,0
/home/matt/Documents/bench/GSET/set/G018,1,2.4034130957818802,10.0,kuramoto,976.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,683.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,661.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,653.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,662.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,681.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,653.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,692.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,735.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,663.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,685.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,692.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,677.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,714.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,692.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,677.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,691.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,667.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,672.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,678.0,10,0
/home/matt/Documents/bench/GSET/set/G018,2,2.4034130957818802,10.0,kuramoto,677.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,430.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,487.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,511.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,491.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,447.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,457.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,465.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,518.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,442.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,435.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,447.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,552.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,459.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,467.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,484.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,499.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,451.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,510.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,427.0,10,0
/home/matt/Documents/bench/GSET/set/G018,4,2.4034130957818802,10.0,kuramoto,520.0,10,0
